,ÁVal,MMPP,De fecha,A fecha,Stock inicial,Total ctd.entrada mcía.,Total cantidades salida,Stock de cierre,UMB,Valor inicial,  Total valores entrada,   Total valores salida,Valor final,Mon.,Material,días_mes
181,3,mmpp_100,2017-01-01,2017-01-31,148254.0,574885.47,"           542.014,470",181125.0,KG,"          5.311.425,78",515104.7,"            339.888,95-","          5.136.210,03",EUR,,31
182,2,mmpp_101,2017-01-01,2017-01-31,14400.0,0.0,0,14400.0,KG,"          1.048.267,46",2159.98,"            338.734,48-","          1.384.841,96",EUR,,31
183,2,mmpp_102,2017-01-01,2017-01-31,277313.0,329138.686,"           349.129,686",257322.0,KG,"          3.109.632,75",365326.37,"            290.501,27-","          3.034.807,65",EUR,,31
184,2250,mmpp_102,2017-01-01,2017-01-31,386500.0,169009.588,"           118.909,588",436600.0,KG,"          1.898.571,35",304854.61,"            172.705,10-","          1.766.421,84",EUR,,31
185,2,mmpp_103,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
186,3,mmpp_103,2017-01-01,2017-01-31,95069.0,267389.452,"           221.745,452",140713.0,KG,"         12.357.771,86",556619.28,"            307.981,74-","         12.109.134,32",EUR,,31
187,2,mmpp_104,2017-01-01,2017-01-31,13020.0,13021.013,"            14.639,013",11402.0,KG,"             44.014,40",52260.23,"             58.083,74-","             49.837,91",EUR,,31
188,3,mmpp_104,2017-01-01,2017-01-31,2380.0,278.71,"               458,710",2200.0,KG,"             82.476,97",4726.67,"              5.371,40-","             83.121,70",EUR,,31
189,2250,mmpp_104,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
190,3,mmpp_105,2017-01-01,2017-01-31,5617.0,0.0,0,5617.0,KG,"             23.783,63",11.23,"                 11,23-","             23.783,63",EUR,,31
191,2,mmpp_106,2017-01-01,2017-01-31,3200.0,28490.58,"            18.020,580",13670.0,KG,"            107.107,80",10032.19,"              4.680,38-","            101.755,99",EUR,,31
192,2,mmpp_107,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
193,3,mmpp_107,2017-01-01,2017-01-31,130115.654,19720.0,"            17.161,103",132674.551,KG,"            184.507,70",5533.44,"              3.440,95-","            182.415,21",EUR,,31
194,2250,mmpp_107,2017-01-01,2017-01-31,49055.68,40280.0,                26.070,63265.68,KG,"            148.256,15",10465.96,"              3.691,87-","            141.482,06",EUR,,31
195,3,mmpp_108,2017-01-01,2017-01-31,925.0,4000.0,"             3.798,335",1126.665,KG,"            378.242,55",29668.26,"             14.238,09-","            362.812,38",EUR,,31
196,3,mmpp_109,2017-01-01,2017-01-31,4660.0,5.075,"               705,075",3960.0,KG,"            190.071,62",1818.39,"              5.693,50-","            193.946,73",EUR,,31
197,2,mmpp_110,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,"             31.860,00",0.0,0,"             31.860,00",EUR,,31
198,3,mmpp_110,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
199,2250,mmpp_110,2017-01-01,2017-01-31,781.0,2.156,"                95,156",688.0,KG,"             14.060,08",84.17,"                432,74-","             14.408,65",EUR,,31
200,3,mmpp_111,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
201,2,mmpp_112,2017-01-01,2017-01-31,480.01,0.164,"                 0,174",480.0,KG,0,41.08,"                 41,29-",0,EUR,,31
202,3,mmpp_112,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,"              7.884,42",0.0,0,"              7.884,42",EUR,,31
203,2250,mmpp_112,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,"                455,75",0.0,0,"                455,75",EUR,,31
204,2,mmpp_113,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
205,3,mmpp_113,2017-01-01,2017-01-31,10790.0,8236.482,"             8.216,482",10810.0,KG,0,208975.6,"            246.519,48-",0,EUR,,31
206,2,mmpp_114,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
207,3,mmpp_114,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
208,9,mmpp_114,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,"             42.650,00",31642.83,"             31.642,83-","             42.650,00",EUR,,31
209,2250,mmpp_114,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
210,2,mmpp_115,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
211,3,mmpp_115,2017-01-01,2017-01-31,3280.0,0.04,"                60,040",3220.0,KG,0,696.24,"                897,43-",0,EUR,,31
212,2,mmpp_116,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
213,3,mmpp_116,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
214,2,mmpp_117,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
215,3,mmpp_117,2017-01-01,2017-01-31,0.0,119254.937,"           119.254,937",0.0,KG,"          3.466.346,22",269797.92,"            180.825,63-","          3.377.373,93",EUR,,31
216,2,mmpp_118,2017-01-01,2017-01-31,56214.0,170997.128,"           169.646,128",57565.0,KG,"          2.925.448,93",389459.16,"            289.812,92-","          2.825.802,69",EUR,,31
217,3,mmpp_118,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,"              1.244,47",0.0,0,"              1.244,47",EUR,,31
218,2250,mmpp_118,2017-01-01,2017-01-31,31217.0,48936.875,"            48.714,875",31439.0,KG,"          2.041.704,66",146124.39,"             79.408,56-","          1.974.988,83",EUR,,31
219,3,mmpp_119,2017-01-01,2017-01-31,625.0,0.0,0,625.0,KG,0,83.88,"                 83,88-",0,EUR,,31
220,3,mmpp_120,2017-01-01,2017-01-31,50500.0,50500.0,                68.185,32815.0,KG,"            965.905,04",16168.96,"             10.920,69-","            960.656,77",EUR,,31
221,3,mmpp_121,2017-01-01,2017-01-31,17000.0,36810.0,                42.275,11535.0,KG,"            174.774,99",16013.61,"             11.024,19-","            169.785,57",EUR,,31
222,2,mmpp_122,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
223,2,mmpp_123,2017-01-01,2017-01-31,13700.0,17082.513,"            18.574,513",12208.0,KG,"            759.031,75",72269.03,"             73.904,03-","            760.666,75",EUR,,31
224,3,mmpp_123,2017-01-01,2017-01-31,14880.75,22341.025,"            24.821,775",12400.0,KG,"          1.338.689,78",133899.48,"            104.899,51-","          1.309.689,81",EUR,,31
225,9,mmpp_123,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,"              2.376,00",0.0,0,"              2.376,00",EUR,,31
226,2250,mmpp_123,2017-01-01,2017-01-31,12260.0,11225.803,"             5.905,803",17580.0,KG,"          1.360.233,43",91991.7,"             35.241,88-","          1.303.483,61",EUR,,31
227,2,mmpp_124,2017-01-01,2017-01-31,8200.0,49010.96,"            44.192,960",13018.0,KG,"          1.172.879,79",265392.15,"            176.591,81-","          1.084.079,45",EUR,,31
228,3,mmpp_124,2017-01-01,2017-01-31,31040.0,23156.622,"            25.359,297",28837.325,KG,"          2.129.207,50",137246.37,"            109.912,84-","          2.101.873,97",EUR,,31
229,2250,mmpp_124,2017-01-01,2017-01-31,10400.0,10717.365,"            11.377,365",9740.0,KG,"            804.035,65",97809.34,"             55.768,42-","            761.994,73",EUR,,31
230,3,mmpp_125,2017-01-01,2017-01-31,39949.0,85026.977,"           100.577,627",24398.35,KG,"          3.777.604,76",537507.0,"            492.233,10-","          3.732.330,86",EUR,,31
231,3,mmpp_126,2017-01-01,2017-01-31,700.0,0.0,0,700.0,KG,"                621,13",16.0,"                 16,00-","                621,13",EUR,,31
232,2,mmpp_127,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
233,3,mmpp_127,2017-01-01,2017-01-31,34850.0,26800.0,"            26.406,250",35243.75,KG,"             53.979,94",2119.21,"              1.250,05-","             53.110,78",EUR,,31
234,3,mmpp_128,2017-01-01,2017-01-31,12700.266,28000.0,"            24.000,266",16700.0,KG,"         10.005.967,43",821006.06,"            348.652,07-","          9.533.613,44",EUR,,31
235,3,mmpp_129,2017-01-01,2017-01-31,9220.0,0.0,0,9220.0,KG,"             16.631,25",1017.6,"              1.017,60-","             16.631,25",EUR,,31
236,2,mmpp_130,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
237,3,mmpp_130,2017-01-01,2017-01-31,1000.0,1521.825,"               521,825",2000.0,KG,"             12.753,12",3691.68,"                931,68-","              9.993,12",EUR,,31
238,2,mmpp_131,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
239,3,mmpp_131,2017-01-01,2017-01-31,3620.0,0.0,0,3620.0,KG,0,11081.92,"             11.081,92-",0,EUR,,31
240,2250,mmpp_131,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
241,3,mmpp_132,2017-01-01,2017-01-31,5707.0,0.0,                 1.407,4300.0,KG,"            286.966,04",518.77,"             10.860,21-","            297.307,48",EUR,,31
242,2,mmpp_133,2017-01-01,2017-01-31,2400.0,0.0,0,2400.0,KG,0,198.48,"                198,48-",0,EUR,,31
243,3,mmpp_133,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
244,2,mmpp_134,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
245,3,mmpp_134,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
246,2,mmpp_135,2017-01-01,2017-01-31,696.03,45.15,"               325,150",416.03,UN,"             71.221,73",1458.56,"              6.053,06-","             75.816,23",EUR,,31
247,3,mmpp_135,2017-01-01,2017-01-31,2450.0,4.0,"               409,820",2044.18,UN,"            222.671,85",2554.73,"              9.243,57-","            229.360,69",EUR,,31
248,9,mmpp_135,2017-01-01,2017-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
249,2,mmpp_136,2017-01-01,2017-01-31,20.0,0.0,                    20,0.0,UN,"             17.832,57",152.06,"                506,20-","             18.186,71",EUR,,31
250,3,mmpp_136,2017-01-01,2017-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
251,2250,mmpp_136,2017-01-01,2017-01-31,263.0,0.0,                    44,219.0,UN,"             70.306,98",1130.04,"              2.032,04-","             71.208,98",EUR,,31
252,3,mmpp_137,2017-01-01,2017-01-31,560.0,569.169,"               386,169",743.0,UN,"             78.678,19",17711.17,"              7.350,84-","             68.317,86",EUR,,31
253,2,mmpp_138,2017-01-01,2017-01-31,686.0,0.0,0,686.0,UN,"             43.213,62",1538.44,"              1.538,44-","             43.213,62",EUR,,31
254,3,mmpp_138,2017-01-01,2017-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
255,2250,mmpp_138,2017-01-01,2017-01-31,50.0,0.0,0,50.0,UN,0,32.1,"                 32,10-",0,EUR,,31
256,2,mmpp_139,2017-01-01,2017-01-31,129865.0,1870273.618,"         1.880.255,618",119883.0,KG,0,1720627.43,"          1.939.471,29-",0,EUR,,31
257,3,mmpp_139,2017-01-01,2017-01-31,278380.982,1443785.104,"         1.399.227,086",322939.0,KG,0,1646757.0,"          2.154.729,02-",0,EUR,,31
258,2,mmpp_140,2017-01-01,2017-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
259,3,mmpp_140,2017-01-01,2017-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
260,2,mmpp_141,2017-01-01,2017-01-31,960.497,0.0,0,960.497,UN,0,1335.09,"              1.335,09-",0,EUR,,31
261,3,mmpp_141,2017-01-01,2017-01-31,200.0,0.0,0,200.0,UN,0,1046.0,"              1.046,00-",0,EUR,,31
262,2,mmpp_142,2017-01-01,2017-01-31,2200.0,1535.329,"             1.635,329",2100.0,UN,"             72.943,99",22574.27,"             23.410,75-","             73.780,47",EUR,,31
263,3,mmpp_142,2017-01-01,2017-01-31,630.0,574.352,"               663,649",540.703,UN,"            218.497,24",10113.07,"              6.439,63-","            214.823,80",EUR,,31
264,2,mmpp_143,2017-01-01,2017-01-31,40450.0,40450.0,                40.450,40450.0,KG,"            230.990,54",24039.52,"             24.039,52-","            230.990,54",EUR,,31
265,9,mmpp_143,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
266,2,mmpp_144,2017-01-01,2017-01-31,25978.0,86917.087,"            83.415,087",29480.0,KG,"            231.231,40",52032.26,"             39.598,86-","            218.798,00",EUR,,31
267,3,mmpp_144,2017-01-01,2017-01-31,95420.0,166401.551,"           179.164,551",82657.0,KG,"            899.994,23",117673.73,"             89.776,28-","            872.096,78",EUR,,31
268,2,mmpp_145,2017-01-01,2017-01-31,19184.431,0.0,                     1,19183.431,UN,0,101.63,"                101,71-",0,EUR,,31
269,3,mmpp_145,2017-01-01,2017-01-31,319.0,0.0,0,319.0,UN,0,3.19,"                  3,19-",0,EUR,,31
270,2,mmpp_146,2017-01-01,2017-01-31,4050.431,0.0,                     1,4049.431,UN,0,29.56,"                 29,60-",0,EUR,,31
271,3,mmpp_146,2017-01-01,2017-01-31,474.0,0.0,0,474.0,UN,0,0.0,0,0,EUR,,31
272,2,mmpp_147,2017-01-01,2017-01-31,39000.0,0.0,                 4.000,35000.0,UN,"              3.275,00",195.0,"                495,00-","              3.575,00",EUR,,31
273,2,mmpp_148,2017-01-01,2017-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
274,2,mmpp_149,2017-01-01,2017-01-31,2636.0,3773.662,"             3.500,622",2909.04,KG,"             32.574,95",8437.09,"              4.834,75-","             28.972,61",EUR,,31
275,3,mmpp_150,2017-01-01,2017-01-31,4060.0,1900.0,0,5960.0,KG,"             24.113,59",8407.46,"              2.267,80-","             17.973,93",EUR,,31
276,3,mmpp_151,2017-01-01,2017-01-31,2064.0,4061.954,"             4.910,954",1215.0,KG,"             89.655,26",13004.37,"             10.142,72-","             86.793,61",EUR,,31
277,2,mmpp_152,2017-01-01,2017-01-31,13806.0,26720.345,"            26.720,345",13806.0,KG,"            496.093,99",59822.86,"             42.574,43-","            478.845,56",EUR,,31
278,3,mmpp_152,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
279,2250,mmpp_152,2017-01-01,2017-01-31,14767406.0,18008606.0,            28.190.985,4585027.0,KG,"         13.147.236,47",16266289.52,"         11.557.658,38-","          8.438.605,33",EUR,,31
280,2250,mmpp_153,2017-01-01,2017-01-31,23842.0,1900.647,"            19.306,647",6436.0,KG,"          2.024.883,43",43958.27,"             71.553,72-","          2.052.478,88",EUR,,31
281,2250,mmpp_154,2017-01-01,2017-01-31,19405.0,149.091,"             5.169,091",14385.0,KG,"            166.642,20",929.24,"              9.362,84-","            175.075,80",EUR,,31
282,2,mmpp_155,2017-01-01,2017-01-31,10825.0,22006.565,"            21.456,565",11375.0,KG,"            785.899,92",180687.16,"            150.538,45-","            755.751,21",EUR,,31
283,3,mmpp_155,2017-01-01,2017-01-31,6000.0,7541.57,"             7.141,570",6400.0,KG,"            729.277,46",80848.19,"             54.411,52-","            702.840,79",EUR,,31
284,2250,mmpp_155,2017-01-01,2017-01-31,7583.6,14411.021,"            10.337,921",11656.7,KG,"          1.171.666,64",139133.55,"             61.928,60-","          1.094.461,69",EUR,,31
285,2250,mmpp_156,2017-01-01,2017-01-31,514.9,1273.44,"               513,240",1275.1,KG,"            165.847,43",20546.32,"              4.915,59-","            150.216,70",EUR,,31
286,2250,mmpp_157,2017-01-01,2017-01-31,619.4,527.259,"               274,999",871.66,KG,"          1.376.263,59",198002.18,"             65.117,38-","          1.243.378,79",EUR,,31
287,2250,mmpp_158,2017-01-01,2017-01-31,3802.0,1953.55,"               975,550",4780.0,KG,"             73.876,73",9007.12,"              5.409,63-","             70.279,24",EUR,,31
288,2250,mmpp_159,2017-01-01,2017-01-31,6322.0,4294.014,"             2.492,014",8124.0,L,"            655.201,38",24264.54,"             10.745,55-","            641.682,39",EUR,,31
289,2250,mmpp_160,2017-01-01,2017-01-31,720.0,1106.398,"             1.186,318",640.08,KG,"            768.989,21",70582.47,"             38.759,90-","            737.166,64",EUR,,31
290,2,mmpp_161,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
291,3,mmpp_161,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,0,0.0,0,0,EUR,,31
292,2250,mmpp_161,2017-01-01,2017-01-31,11700.0,9900.557,"             8.400,557",13200.0,KG,"            519.795,60",28081.89,"             12.596,57-","            504.310,28",EUR,,31
293,2250,mmpp_162,2017-01-01,2017-01-31,5984.0,25200.0,                13.232,17952.0,KG,"             54.053,21",11585.68,"              3.222,88-","             45.690,41",EUR,,31
294,2250,mmpp_163,2017-01-01,2017-01-31,8800.0,0.0,                 2.032,6768.0,KG,"             90.813,65",364.82,"              1.577,04-","             92.025,87",EUR,,31
295,2250,mmpp_164,2017-01-01,2017-01-31,5076.25,374.174,"             1.314,464",4135.96,KG,"            142.463,77",15774.14,"             20.108,84-","            146.798,47",EUR,,31
296,2250,mmpp_165,2017-01-01,2017-01-31,0.0,0.0,0,0.0,KG,"          2.005.952,60",0.0,0,"          2.005.952,60",EUR,,31
297,2250,mmpp_166,2017-01-01,2017-01-31,34700.0,246431.615,"           251.931,615",29200.0,KG,"          7.990.368,11",927114.35,"            509.069,67-","          7.572.323,43",EUR,,31
298,2250,mmpp_167,2017-01-01,2017-01-31,20175.0,769.726,"             4.919,726",16025.0,KG,"            477.562,40",2965.95,"             13.348,69-","            487.945,14",EUR,,31
299,2250,mmpp_168,2017-01-01,2017-01-31,28700.0,683.794,"             8.083,794",21300.0,KG,"            157.547,81",2176.61,"             14.756,52-","            170.127,72",EUR,,31
300,2250,mmpp_169,2017-01-01,2017-01-31,3727.823,0.0,"                49,600",3678.223,KG,"              4.576,15",444.5,"                528,56-","              4.660,21",EUR,,31
301,2250,mmpp_170,2017-01-01,2017-01-31,5524.656,0.0,"               148,800",5375.856,KG,"             18.152,24",126.26,"                385,40-","             18.411,38",EUR,,31
302,2250,mmpp_171,2017-01-01,2017-01-31,932.072,0.0,"               129,600",802.472,KG,"             15.344,17",46.25,"                271,40-","             15.569,32",EUR,,31
303,2250,mmpp_172,2017-01-01,2017-01-31,299.216,5016.909,"             2.150,009",3166.116,MLT,"              7.952,67",1187.05,"                296,33-","              7.061,95",EUR,,31
304,2250,mmpp_173,2017-01-01,2017-01-31,6005.388,4866.909,"             2.150,009",8722.288,MLT,"              5.826,81",421.4,"                146,26-","              5.551,67",EUR,,31
305,2,mmpp_174,2017-01-01,2017-01-31,12855.0,1952.827,"             2.847,827",11960.0,KG,"             61.884,76",4824.16,"              6.660,43-","             63.721,03",EUR,,31
306,2250,mmpp_174,2017-01-01,2017-01-31,21300.0,250.909,"             8.029,539",13521.37,KG,"             81.190,85",2224.99,"             17.969,45-","             96.935,31",EUR,,31
307,2,mmpp_175,2017-01-01,2017-01-31,2915.0,19029.118,"            17.563,118",4381.0,UN,"          1.159.954,46",242892.2,"            151.313,04-","          1.068.375,30",EUR,,31
308,3,mmpp_175,2017-01-01,2017-01-31,3047.0,12220.747,"            12.859,747",2408.0,UN,"          1.389.468,17",153993.45,"            108.185,39-","          1.343.660,11",EUR,,31
309,2250,mmpp_175,2017-01-01,2017-01-31,543.0,11154.0,                10.764,933.0,UN,"          2.287.805,11",179804.85,"             91.130,21-","          2.199.130,47",EUR,,31
310,2250,mmpp_176,2017-01-01,2017-01-31,2471.768,0.0,"               146,986",2324.782,KG,"              7.902,33",270.3,"                533,93-","              8.165,96",EUR,,31
311,2,mmpp_177,2017-01-01,2017-01-31,0.0,0.0,0,0.0,UN,0,0.0,0,0,EUR,,31
312,3,mmpp_177,2017-01-01,2017-01-31,660.0,34.594,"                34,594",660.0,UN,"             44.090,04",366.28,"                366,28-","             44.090,04",EUR,,31
313,2250,mmpp_177,2017-01-01,2017-01-31,99.0,494.0,                   248,345.0,UN,"             98.218,42",8393.66,"              2.177,48-","             92.002,24",EUR,,31
314,2,mmpp_178,2017-01-01,2017-01-31,0.0,0.0,0,0.0,UN,"          1.068.146,36",0.0,0,"          1.068.146,36",EUR,,31
315,3,mmpp_178,2017-01-01,2017-01-31,4442.688,22752.28,"            23.009,280",4185.688,UN,"          3.306.305,41",296472.06,"            204.251,30-","          3.214.084,65",EUR,,31
316,2,mmpp_179,2017-01-01,2017-01-31,2040.0,6558.68,"             6.198,680",2400.0,KG,"            177.364,67",46790.39,"             38.225,28-","            168.799,56",EUR,,31
